property_name,rent,rent_tax_classification,station_route,station_name,station_near,floor,size_in_tsubo,address,current_status,property_id,property_site,detail_link,detail_contact,image_src,first_published_date
高田馬場駅 徒歩2分 現況:中華・エスニック 飲食居抜き物件 【業種相談】,"515,900",(税込),JR山手線,高田馬場,2,3,20.88,東京都新宿区高田馬場三丁目2-15,中華・エスニック,125957,テンポスマート,https://www.temposmart.jp/estates/125957,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=00e06aa9-f6c9-43d3-bd57-6a01412146c3,https://thumbnail.temposmart.jp/thumbnail/public/estates/125957/images/17198220563603FfRr5tXZvG8p9gU7byf9RRNbWq.jpg.webp,2024-07-03
菊川駅 徒歩1分 駅至近！　１F路面店舗　居酒屋居抜き 【飲食可】,"495,000",(税込),都営新宿線,菊川,1,1,26.8,東京都墨田区菊川二丁目6-16,居酒屋,125926,テンポスマート,https://www.temposmart.jp/estates/125926,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=58cad79a-3cde-407a-878f-47a72720fae4,https://thumbnail.temposmart.jp/thumbnail/public/estates/125926/images/17198110392897jwiCFZHHvbayKPB9WfqSeLI6T8.png.webp,2024-07-03
新丸子駅 徒歩3分 1Fバル・集配所 居抜き物件 【飲食可】,"550,000",(税込),東急東横線,新丸子,3,1,10.14,神奈川県川崎市中原区新丸子町767,飲食(その他),125919,テンポスマート,https://www.temposmart.jp/estates/125919,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=41fb9822-e267-4b76-b08b-77ee446674b7,https://thumbnail.temposmart.jp/thumbnail/public/estates/125919/images/17198082854316fMpk9QaIgxixAtdfILP6RDzL3I.png.webp,2024-07-03
カウンターバー店の居抜き物件,"88,000",(税込),JR東海道本線(東京～熱海),藤沢,4,B1,8,神奈川県藤沢市南藤沢8-3,バー,125911,テンポスマート,https://www.temposmart.jp/estates/125911,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=9ef445c5-8118-4d5a-a664-78e30a14e018,https://thumbnail.temposmart.jp/thumbnail/public/estates/125911/images/17198062369183ToilhFr9MTOLTN3TV4qjQTuixz.jpg.webp,2024-07-03
駒込駅 徒歩5分 現況:ラーメン 飲食居抜き物件 【何業も可】,"189,200",(税込),JR山手線,駒込,5,1,11.81,東京都豊島区駒込一丁目,ラーメン,125905,テンポスマート,https://www.temposmart.jp/estates/125905,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=3d27679b-d152-4843-acae-ea6cf9fd0dac,https://www.temposmart.jp/assets/tenant/images/img_estate_item_noimage_medium.jpg,2024-07-03
【FH0701】池袋5分　バー居抜き,"187,000",(税込),JR山手線,池袋,5,3,5.88,東京都豊島区西池袋三丁目27-8,ダイニングバー,125897,テンポスマート,https://www.temposmart.jp/estates/125897,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=7e5b20e9-ba48-4ff0-80d5-9ec6de2d3b99,https://thumbnail.temposmart.jp/thumbnail/public/estates/125897/images/17198023784053l0PbY6NRhe5diVOJsnAk8s1sc9.png.webp,2024-07-03
駒込駅 徒歩3分 現況:ラーメン 飲食居抜き物件 【何業も可】,"165,000",(税込),JR山手線,駒込,3,1,8.5,東京都豊島区駒込二丁目9-11,ラーメン,125891,テンポスマート,https://www.temposmart.jp/estates/125891,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=d80db274-eb5f-471d-b501-18511c989ea9,https://thumbnail.temposmart.jp/thumbnail/public/estates/125891/images/17198013163695nakFsLLLPrjtI5q7AJwPsNwGbc.jpg.webp,2024-07-03
高田馬場駅 徒歩9分 現況:レストラン 飲食居抜き物件 【何業も可】,"286,000",(税込),JR山手線,高田馬場,9,1,9.19,東京都新宿区西早稲田三丁目13-3,レストラン,125884,テンポスマート,https://www.temposmart.jp/estates/125884,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=e73d522d-25e2-4548-8e6d-08e76b9e8e26,https://thumbnail.temposmart.jp/thumbnail/public/estates/125884/images/17198001479767FJeg6TPNRlEEJD59BV59UtZUsn.jpg.webp,2024-07-03
千住大橋駅 徒歩1分 現況:焼肉 飲食居抜き物件 【何業も可】,"253,000",(税込),京成本線,千住大橋,1,1〜2,11.45,東京都足立区千住橋戸町11,焼肉,125880,テンポスマート,https://www.temposmart.jp/estates/125880,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=37bdee15-57ed-4fbb-a60b-06c5c4bdd20a,https://thumbnail.temposmart.jp/thumbnail/public/estates/125880/images/17197989733797OntQF1AWdI9etXrgsdNaDwIKbG.jpg.webp,2024-07-03
中目黒駅 徒歩3分 現況:カフェ 飲食居抜き物件,"374,000",(税込),東急東横線,中目黒,3,2,11.44,東京都目黒区上目黒二丁目13-6,カフェ,125871,テンポスマート,https://www.temposmart.jp/estates/125871,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=b9349e6e-670b-4d70-9f05-fd95b2f600bc,https://thumbnail.temposmart.jp/thumbnail/public/estates/125871/images/171979684571799fe2bMOtB9I65a2klybaxhOJBM.jpg.webp,2024-07-03
越谷駅 徒歩15分 無料駐車場付き 1F-2F一棟貸し焼肉居抜き物件【飲食可】,"880,000",(税込),東武伊勢崎線,越谷,15,1〜2,71.87,埼玉県越谷市東越谷三丁目3-1,焼肉,125868,テンポスマート,https://www.temposmart.jp/estates/125868,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=bde24ced-e879-4859-84f5-9f7b6c09f64c,https://thumbnail.temposmart.jp/thumbnail/public/estates/125868/images/17197958984802goaLnC6j0QbcWStTYfhB9IH45m.png.webp,2024-07-03
吉祥寺駅 徒歩7分 1-2F一括貸し 食堂居抜き物件 【飲食可】,"935,000",(税込),JR中央本線(東京～塩尻),吉祥寺,7,1〜2,38.11,東京都武蔵野市吉祥寺本町二丁目8-3,レストラン,124759,テンポスマート,https://www.temposmart.jp/estates/124759,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=a6039499-4d48-4a3e-b2dd-25d8f345d994,https://thumbnail.temposmart.jp/thumbnail/public/estates/124759/images/1719795524520656Rmitfa2xyvuhwjPPhUs6fNOW.png.webp,2024-07-03
新宿駅 徒歩6分 現況:居酒屋 飲食居抜き物件 【飲食可】,"950,400",(税込),JR山手線,新宿,6,1,18.14,東京都新宿区西新宿一丁目14-4,居酒屋,125857,テンポスマート,https://www.temposmart.jp/estates/125857,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=60a22dd6-03ef-4a0d-81ca-ae36b4f960a4,https://thumbnail.temposmart.jp/thumbnail/public/estates/125857/images/17197889605972Hs8mAJ081p62RHTYjrdaJJ25gB.png.webp,2024-07-03
新宿駅 徒歩6分 現況:居酒屋 飲食居抜き物件 【飲食可】,"950,400",(税込),JR山手線,新宿,6,2,18.14,東京都新宿区西新宿一丁目14-4,居酒屋,125851,テンポスマート,https://www.temposmart.jp/estates/125851,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=dfcff6d5-380e-40f9-8d64-69c3f86c092a,https://thumbnail.temposmart.jp/thumbnail/public/estates/125851/images/17197556279705ushDJkacInzkxqivCdadijHQuz.jpg.webp,2024-07-03
駅からほど近い角地の一階路面店物件。カフェやバーにオススメ,"220,000",(税込),小田急線,登戸,4,1,10.89,神奈川県川崎市多摩区登戸3266-3,食物販,125823,テンポスマート,https://www.temposmart.jp/estates/125823,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=2bccf5ba-5ce7-4343-b393-07c580eafcde,https://thumbnail.temposmart.jp/thumbnail/public/estates/125823/images/17196455123158Tjpiz7C5x1ftE5iEUr3q2RPmPf.png.webp,2024-07-03
交通量の多い通り沿いの交差点角地につき視認性抜群の物件です。18台の駐車場が完備しており、重飲食可能な物件です。,"880,000",(税込),東武伊勢崎線,越谷,1,1,71.87,埼玉県越谷市東越谷三丁目3-1,焼肉,125798,テンポスマート,https://www.temposmart.jp/estates/125798,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=1964b270-9567-48e1-b524-ecc30fb149d8,https://thumbnail.temposmart.jp/thumbnail/public/estates/125798/images/171958395127352KCTjUoNY9aOsvt351vG6M0oAc.png.webp,2024-07-03
銀座駅 徒歩3分 　マロニエ通り沿い　10-11F　現況:和食店居抜き物件 【飲食不可】,0,,東京メトロ銀座線,銀座,3,10〜11,140.57,東京都中央区銀座二丁目5-11,飲食(その他),122004,テンポスマート,https://www.temposmart.jp/estates/122004,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=98460bc4-447c-4888-87cc-46d4857922ad,https://thumbnail.temposmart.jp/thumbnail/public/estates/122004/images/17163677613470pYT353j4F9cnKYmA9o0WWSy8zS.png.webp,2024-07-03
■幡ヶ谷駅 徒歩1分 現況:居酒屋 居抜き物件 【業種相談／※深夜営業不可】,"627,000",(税込),京王新線,幡ヶ谷,1,1〜2,28.21,東京都渋谷区幡ケ谷一丁目33-3,居酒屋,125748,テンポスマート,https://www.temposmart.jp/estates/125748,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=54a144c7-07c2-4760-899c-d3c2a3a94ea7,https://thumbnail.temposmart.jp/thumbnail/public/estates/125748/images/171955858572192C3xkMMUaWjqxM0w2sxbOMssfp.jpg.webp,2024-07-03
■視認性に優れた目を惹く角地の路面店 幅広い客層が期待できる開業人気エリア　カフェ居抜き物件 【酒類提供不可】,"374,000",(税込),JR山手線,神田,2,1,12.03,東京都千代田区内神田三丁目15-1,カフェ,125746,テンポスマート,https://www.temposmart.jp/estates/125746,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=21c319f5-6ca8-4ad2-a51e-8ff8fca43612,https://thumbnail.temposmart.jp/thumbnail/public/estates/125746/images/17195585078094ojmAe6FpQ2kxOVSbCmTRfDohAG.jpg.webp,2024-07-03
駅からアクセス便利な立地の小箱物件周辺区画にて多数店舗が出店中!平日·土日問わず幅広い集客が見込めます,"176,000",(税込),京王線,府中,2,B1,9.98,東京都府中市府中町一丁目,バー,125743,テンポスマート,https://www.temposmart.jp/estates/125743,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=eae9f7e6-0ce1-4533-b81d-36e5590e25ef,https://thumbnail.temposmart.jp/thumbnail/public/estates/125743/images/17195584041794dMyEjNlEoCqGyp2yyVI6A5hl0s.jpg.webp,2024-07-03
さいたま市見沼区国道１６号路線沿ロードサイド物件！ 飲食店居抜き物件☆,"352,000",(税込),宇都宮線,東大宮,20,1,20.37,埼玉県さいたま市見沼区深作一丁目27-2,ファストフード,125702,テンポスマート,https://www.temposmart.jp/estates/125702,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=821112e1-e2e2-4c5d-bf8d-e714c1e4d31d,https://thumbnail.temposmart.jp/thumbnail/public/estates/125702/images/17195465936052nfFLBftgXGZFH0vKSL3EwZ59e1.jpg.webp,2024-07-03
清水惣ビル,"220,000",税抜,山手線,秋葉原,6,地下1階,20.82,東京都千代田区神田須田町 2丁目17番地13号,,17-1122-013,テンポイノベーション,https://www.i-tenpo.com/t46643,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=Aw%2FlaxBSYhHageAG%2FqJfx3l9sPUtOqwXwtNd4Ekodof25fdulcRijgn9MULvuL4o0CL4VX9%2B1f51dNcE%2F%2FV5WwVAv9lqsIFyHKxe%2FfqyzbN4sLH3ni9FqdDTs4G%2F7Srg01aQ8o9g0rHwWsG38%2Fg%2BjpNURS5bQcB1mDhIMMmUMDU%3D,2024-07-05
アドウェル代々木 105,"77,273",税抜,小田急小田原線,南新宿,3,1階,6.95,東京都渋谷区代々木 2丁目36番地10号,,24-0705-001,テンポイノベーション,https://www.i-tenpo.com/t87153,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=JqrMdGYDur56CA%2Be9M2yh92D7w0DKqezg5PetHg%2FL5z9LWn15vk6%2Bqm2he9KFMy6KYbGeuI7jpNW19KnV%2Fo%2FZf6EGp4AML2tfi7MjhzEQO%2FbnmACpwP1r1qPMyVwr0byl%2FuCK3kNvwEcvWY7dlwpmmBuyATzhTxO5JYHARSpGc8%3D,2024-07-05
ザ・プラザオーベル白山 203,"270,000",税抜,南北線,本駒込,2,2階,19.95,東京都文京区向丘 1丁目10番地2号,,24-0704-015,テンポイノベーション,https://www.i-tenpo.com/t87151,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=HXzl5t6yF3bPvRCRyH2Fjif80d7XXkB7nUy61I5ui3BI8wLlZP1S2SU6PVb4QdhMTz4iiHKvQVs7Oe42aN8AK9T8ghr4Vb8bbFJypTRWVLkTD0PGx3W5DEveK95tzRgcn4ZN2Rp9GFmfXaxtcseYf%2Bplu22ozz26xsuIADh9lcM%3D,2024-07-05
AUBE新川ビル 601号室,"181,035",税抜,京葉線,八丁堀,2,6階,13.41,東京都中央区新川 2丁目18番地10号,,24-0704-014,テンポイノベーション,https://www.i-tenpo.com/t87150,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=cUkE9D0kCq19gZqOs8rHZBM97tknShCltRzArrdt6L5dSS%2B3ynYdi7v5pfj36oGCzn71kZzfvuh9O6xCFPaV7Nm%2FwvU1jTvk9yEFszQ3T9QRDbz0RLuz7gsJAUa70%2BR%2FFw2Y5N8Z0e4PDJhGSK4cgjay3lY%2FSSJ%2FD9fAtwTGB2o%3D,2024-07-05
扶桑ビル,"240,000",税抜,京浜東北・根岸線,蒲田,2,6階,19.56,東京都大田区西蒲田 7丁目27番地7号,,16-0818-011,テンポイノベーション,https://www.i-tenpo.com/t36026,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=z80g3%2FV1GYjPFVWElfn69pWoo0nDfMe%2BKi2MVwxBRFZqMJ6IBT5oR2C5cqRQ3KSVLAIN9wcawY%2FtlTigx4IU0RTUJL31bW1%2Bz6diSzOOIUpPOlOhIXxju83Oq6YrnTm2SJlFeNCe6psqydzNmg5cKcwcmiHl3gn5XQgfW7NmQ68%3D,2024-07-05
天翔大塚駅前ビル D号室,"170,000",税抜,山手線,大塚,2,1階-2階,6,東京都豊島区南大塚 1丁目60番地20号,カレー,24-0621-001,テンポイノベーション,https://www.i-tenpo.com/t87009,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=bCQgwOCG8LRUy5Y6m08LxcB6D2j7D%2BH0nh8beVfzEy8%2BV29klHyUJPfmEc3%2FpwDO96cenRGEaaZf6KLTXGAPqi3rw2aWJ8Cq%2Ba%2F1yGJqB5zr03vICQnCQyitED9TD2Aloe5AqZC19XLuycKeLJCnk0vCk5jDPuTQ3AdSIQ1%2Fdew%3D,2024-07-05
有楽町金田ビル 8階,"780,000",税抜,山手線,有楽町,3,8階,22.4,東京都千代田区有楽町 1丁目2番地7号,,24-0213-008,テンポイノベーション,https://www.i-tenpo.com/t85055,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=10yG%2FTnUW2G8OfYzSKM0Tyz1F2oSimflMwvhZ8DIDl%2F4jMWy40dUJKLZzS3Fwr9YgWK9ogy%2FRSCbgskluC%2B1E4GflqDL79yLxcb66oMBU8sYWW02avyyynsPz6cVmepHl8R5a%2FUNYbJVlxSW8DTqSL9OFACvfJKJoA8a4gUcNCI%3D,2024-07-05
有楽町金田ビル 4階,"780,000",税抜,山手線,有楽町,3,4階,22.4,東京都千代田区有楽町 1丁目2番地7号,,24-0213-004,テンポイノベーション,https://www.i-tenpo.com/t85051,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=%2Fu2dNGU2x8dBmcq88IUn1FCoaaDkdrLXQ1FotXg82usADl3nJjiC3Gp9R%2FzbZa5Ka9xWeR%2BwDkQQhqczJwBna6jxBFEq9thLq4wRI7TQbw5rWx8c%2B2DlRVuxeVjRxSCfqcdseEq2n7hJ11E3%2FC9qk%2BlfDXqM3yB2u4ZlxQtdqAQ%3D,2024-07-05
有楽町金田ビル 2階,"880,000",税抜,山手線,有楽町,3,2階,22.4,東京都千代田区有楽町 1丁目2番地7号,,24-0213-003,テンポイノベーション,https://www.i-tenpo.com/t85050,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=j6%2Bodc0CmlhE%2BDnnomTQCEKNtdkt7Gp46vkV%2F4OGr4drnbnbooxShgVqDox6inGGiaz%2FOguZSQc3Mh5bzMP7oJMWt%2B9%2BR%2FDBAXrIjDOKjBJcO6h6fGA2ZcTlgI2rXcO1sfW9gAoykIqQQMtgtb75JiTwn%2BTosBTPmVBVhkq%2Bqwk%3D,2024-07-05
第二亀谷ビル,"399,000",税抜,東西線,竹橋,6,1階,28.5,東京都千代田区神田錦町 2丁目5番地4号,,24-0704-012,テンポイノベーション,https://www.i-tenpo.com/t87148,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=P3cwmzQeKWfpX8pCbM1olCSxt%2BQZbfXr3j1yT6f%2B9RKDPAG5WG1ZoPg0EP%2Fi0jKJ732Ki%2BEexT8ICRV8VnRBJXQNnf1cqw0wRuI7W4iaOx%2BsGHXiPOR5sUFybcsg0XhyHkEK7az15KoJY9sqwGD1BHIbHy%2BDrsT%2F8LahjD5xTYI%3D,2024-07-05
四つ木1階店舗,"300,000",税抜,京成押上線,四ツ木,6,1階,20.51,東京都葛飾区四つ木 1丁目33番地5号,,24-0704-013,テンポイノベーション,https://www.i-tenpo.com/t87149,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=OCBJEouxiK5jld%2BtGbs8hvdUHucHvUlpmSyvZkJtfjsSiGx3QvGtF%2FZCqHTT4jbXBlqnV0loa%2FivYer8DlhUla0Fss9fB0d5e3E1FRgr5yekIncX%2BqIa%2BaRCBJvoiZML4ahfu9ZnKh%2FnajbNEN7LUASSQxbaw2AwnV7Mif8qlt0%3D,2024-07-05
ニュー浜町ダイヤマンション,"181,819",税抜,都営新宿線,浜町,4,1階,4.54,東京都中央区日本橋浜町 2丁目24番地8号,,24-0704-009,テンポイノベーション,https://www.i-tenpo.com/t87145,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=eId9YcwkWnBWKwffJRnC9KgdDAM%2F42lBdFtIxjL%2BepUSCq7VOl6RtVbL6ANVtq2Z%2F5FRv37%2BVEEvrEfwbza3S99OmfWhOnj%2BLTeYYdFlutzK4qa1R3eAU8d1yZLawgNfo3Vf7CdsVRU%2F0ZjQwAOFxXZwNTx5X5ZkVV6Re3bkqMY%3D,2024-07-05
（仮称）Sハウス,"1,636,364",税抜,常磐線,北千住,2,1階-2階,18.5,東京都足立区千住 2丁目55番地,物販店,24-0704-011,テンポイノベーション,https://www.i-tenpo.com/t87147,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=n8FikIzZyMsG7zB2oBwIeq%2FEDxzk%2BSTjD0j5oh%2BQX6kfLve%2Fj3CRblUYOXmcV%2BYGoeJF9y8r4iZWboILv3Uyni3frCecXacwHLFsANU6ZXHKTD8VpVddJI4CTcZcMFbmUH2YeexKxscTpO61ztIywwBrXZKcH%2FbV027KarDziLk%3D,2024-07-05
オカバ梅島ビル,"1,050,000",税抜,東武伊勢崎線,梅島,5,1階,59.08,東京都足立区梅島 3丁目3番地33号,,24-0704-010,テンポイノベーション,https://www.i-tenpo.com/t87146,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=qrNAExUbaGzJDJ4DfQg%2FTtp6hJFxQTZbiRwzuZWlyEzmanVSSJ0KITrNVd4oYNqVU0cdaOgKOn%2FWXbjNf9e%2BMwNt4mghg9pgt0DrjvO%2Bfax2BPH9sN%2F2By5wBj4hZ56ZjPIxG6mePtirfHUoqYwXZLZmZUp%2FbChbXuLorjc1It8%3D,2024-07-05
エクセレント三崎町 101号室,"200,000",税抜,中央線,八王子,6,1階,10.83,東京都八王子市三崎町 9番地12号,バー,24-0311-006,テンポイノベーション,https://www.i-tenpo.com/t85340,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=dp3hN9gVh0pYsOaJ%2BAknQ8T%2BpNa6D0bPDbt5W%2F2Hk%2B4RwJDtaWLcIsy7RdYh15Bb%2FlGoxpfD9uX1RCxq7KbZo%2FA0dxhvwqRoPdBBXXpNYNTL%2F9rZ1PcHJ1kp2T5E3UyW%2FHoLwhegnfthsWc5ADpxAeuQ7PItyW3K%2Fw%2F1AUSG5PE%3D,2024-07-05
鶴見フーガ2 406,"193,000",税抜,京浜東北・根岸線,鶴見,1,4階,10.21,神奈川県横浜市鶴見区豊岡町 2番地2号,お好み焼き,24-0304-014,テンポイノベーション,https://www.i-tenpo.com/t85259,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=XSUioMgsxAb0GZTPIMRZ2G99LNCSMmnHU2ZtNuW%2FAqNic%2BksNmn9tal%2BZmTjLYkaDJ1FwOZ82Dlmk071rWWmVd2U%2FstIFIlHf%2F6fPXJBOd%2B4GHIMjpkv7Qsc2tt4B9C5X9c7EMvxOUeQV4w6CAMF4yjUVrbxu9mCICTg6pmX7YY%3D,2024-07-05
ブリックタウン⼩林 208号室,"350,000",税抜,東急池上線,池上,1,2階,20.46,東京都大田区池上 6丁目4番地18号,,24-0531-007,テンポイノベーション,https://www.i-tenpo.com/t86617,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=yLwI%2FghG43UrnuNKJiKZqMPtNuoDMyEVj8AEBUmOO8lKuzR56KP7Xv%2Bvjr8jj4SvSRYq%2FPIdFgAd5l13SVp805dL8dflxBTgQnWZS7IszcC%2Fousf2gsyQUzIT3ejXZSKvZiqQIwMbYVlnHMM%2FOGQZJKwIgXlWfFj0aQ%2FPfc%2Fv1s%3D,2024-07-05
⻄新井栄町1丁⽬貸店舗付き住宅,"100,000",税抜,東武伊勢崎線,西新井,3,1階-2階,23.21,東京都足立区西新井栄町 1丁目12番地5号,,24-0704-007,テンポイノベーション,https://www.i-tenpo.com/t87143,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=afTu9eNtrq8XH2EmPSN6ohNtCBzL2lQxLGvGpGGfxwrGR29Eq4FvZ5ghnaDhuLhUqgadvq1CReSTd8v7q1wuStyHKbwzb4dcR8lwK2ZXMP8DN8JSKNKbCKv2tRY9wrfF29nIemqW1ecRZbcsQWYO2g%3D%3D,2024-07-05
MSビル 101号室,"250,000",税抜,京浜東北・根岸線,大森,2,1階,9.27,東京都品川区南大井 6丁目28番地1号,,22-1206-001,テンポイノベーション,https://www.i-tenpo.com/t80021,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=vA%2F0D6zmojE8vHMXb12sC8uycqGkMKKDFJonTZdG1Pqq9kFZTD8d%2FFy3xLurl4UUzoswkMJV9IHijscV6Cmo7S6wQS4xCQkwJ3W4SUrhC86CsQzckip4bYaAma3MFlYsD1%2FdxO6FomHYE7YPsu%2Bz0A%3D%3D,2024-07-05
1015 YOKOHAMA,"350,000",税抜,京浜東北・根岸線,横浜,5,3階,10.34,神奈川県横浜市西区南幸 2丁目8番地11号,,24-0704-008,テンポイノベーション,https://www.i-tenpo.com/t87144,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=AakOkqs5P99%2FxveMHuiiuH6wLVA3E%2FuFZ21gbwIhoEPfqbbO7MxvT2CmByst5YheMOS2FLuag4DqIip1c%2FNSxXHKDMy0Sfpejb4nfF4C7GTUpG%2BtFWXxmop5LsyIGsRQCxX5vybdDHwNz2l1vzDvAxdR8Ie1Og1uP4yBEBfXGZg%3D,2024-07-05
☆地域密着☆ JR武蔵野線「吉川美南駅」徒歩2分！！！,0,,JR武蔵野線,吉川美南,3,2,89.76,埼玉県吉川市美南三丁目,カフェ,126481,テンポスマート,https://www.temposmart.jp/estates/126481,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=b6052dfd-faf2-433c-a7bb-e888b48f7792,https://thumbnail.temposmart.jp/thumbnail/public/estates/126481/images/17201502506935cJYXXjLOaWu0yXHGFy755rgP1y.jpg.webp,2024-07-05
三軒茶屋駅 徒歩8分 現況:飲食グルメバーガー店飲食居抜き物件 【飲食可】キャンセルのため再募集です,"346,500",(税込),東急田園都市線,三軒茶屋,8,1,11.49,東京都世田谷区下馬二丁目20-2,飲食(その他),126478,テンポスマート,https://www.temposmart.jp/estates/126478,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=981d70b1-05b5-4f5e-81f8-82d6f8a42231,https://thumbnail.temposmart.jp/thumbnail/public/estates/126478/images/172014982173022pYRsZa1h3ldJAhEMMHy6rloAm.jpg.webp,2024-07-05
駅より徒歩５分☆ラーメン屋居抜き物件,"159,137",(税込),千葉都市モノレール２号線,みつわ台,5,1,17.01,千葉県千葉市若葉区みつわ台四丁目,ラーメン,126477,テンポスマート,https://www.temposmart.jp/estates/126477,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=2015d80d-d09f-42e7-88a4-1c872fff8225,https://thumbnail.temposmart.jp/thumbnail/public/estates/126477/images/172014896744197obqXM8JnXZ4ypk1blX2yTvTNN.PNG.webp,2024-07-05
赤坂駅 徒歩2分 現況:寿司・割烹 飲食居抜き物件 【飲食可(重飲食不可)】,"320,150",(税込),東京メトロ千代田線,赤坂,2,B1,12.1,東京都港区赤坂三丁目6-13,寿司・割烹,126476,テンポスマート,https://www.temposmart.jp/estates/126476,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=7a204792-afb6-405f-8865-ff219686b401,https://thumbnail.temposmart.jp/thumbnail/public/estates/126476/images/17201498641774kzuIygLy8q8FqUBdvjCYeLpTra.JPG.webp,2024-07-05
亀有駅 徒歩4分 商店街沿いの角地 1Fテイクアウト店居抜き物件【飲食可】,"240,185",(税込),JR常磐線(上野～取手),亀有,4,1,7.51,東京都葛飾区亀有三丁目33-1,食物販,126471,テンポスマート,https://www.temposmart.jp/estates/126471,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=cd2f5c0e-d7ad-41e2-b28b-fab75e4f9717,https://thumbnail.temposmart.jp/thumbnail/public/estates/126471/images/17201472444282Od5c5Dj3Tx1na8kVzo2hvVtOUh.png.webp,2024-07-05
千住大橋駅 徒歩1分 現況:その他 その他居抜きなど物件 【飲食可】,"253,000",(税込),京成本線,千住大橋,1,1〜2,11.44,東京都足立区千住橋戸町11,焼肉,126470,テンポスマート,https://www.temposmart.jp/estates/126470,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=f71dad7a-9096-4cad-af63-cb547ed2c110,https://thumbnail.temposmart.jp/thumbnail/public/estates/126470/images/17201471378159q7SbVxwsYUCzG3myM5ClXU8lzq.jpg.webp,2024-07-05
大塚駅 徒歩5分 現況:中華・エスニック 飲食居抜き物件,"370,000",(税込),JR山手線,大塚,5,1,30.15,東京都豊島区南大塚三丁目,中華・エスニック,126453,テンポスマート,https://www.temposmart.jp/estates/126453,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=3297acca-3ca9-4964-a4f7-a0fa6e32ef74,https://www.temposmart.jp/assets/tenant/images/img_estate_item_noimage_medium.jpg,2024-07-05
田町駅 徒歩5分 グランパークタワー地下飲食街 造作無償! 1F居酒屋居抜き物件【飲食可】,"1,630,400",(税込),JR山手線,田町,5,B1,87.19,東京都港区芝浦三丁目4-1,居酒屋,126442,テンポスマート,https://www.temposmart.jp/estates/126442,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=c194f500-0c69-4c4c-b506-000a05cd0ca0,https://thumbnail.temposmart.jp/thumbnail/public/estates/126442/images/172014277964828gZVhlqSjfrjabHprV1NTvFRll.png.webp,2024-07-05
